#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">優勝</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ゆうしょう</span><span style=""opacity:.68"">ƯU THẮNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">優勝</span></b><br>chức vô địch, việc vô địch</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">優勝する</span></b><br>vô địch, giành giải nhất</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 大会で優勝する：vô địch giải đấu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">私たちのチームは大会で優勝しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">わたしたちのチームはたいかいでゆうしょうしました。</div></details><div style=""font-size:17px;margin-top:4px"">Đội chúng tôi đã vô địch giải đấu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">飛び上がる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">とびあがる</span><span style=""opacity:.68"">PHI THƯỢNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">飛び上がる</span></b><br>nhảy bật lên, bay lên</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 驚いて飛び上がる：giật mình nhảy dựng</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">大きな音に驚いて飛び上がりました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おおきなおとにおどろいてとびあがりました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi giật mình nhảy dựng vì tiếng động lớn.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">ほっぺた</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ほっぺた</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">ほっぺた</span></b><br>má (khẩu ngữ)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ほっぺたが赤い：má đỏ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">子どものほっぺたが赤いです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">こどものほっぺたがあかいです。</div></details><div style=""font-size:17px;margin-top:4px"">Má đứa trẻ đỏ hồng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">飛び出す</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">とびだす</span><span style=""opacity:.68"">PHI XUẤT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">飛び出す</span></b><br>lao ra, nhảy ra, bất ngờ xuất hiện</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 場所から飛び出す：lao ra khỏi đâu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">猫が部屋から飛び出しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ねこがへやからとびだしました。</div></details><div style=""font-size:17px;margin-top:4px"">Con mèo lao ra khỏi phòng.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 場所に飛び出す：lao ra chỗ nào</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">急に道路に飛び出してはいけません。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">きゅうにどうろにとびだしてはいけません。</div></details><div style=""font-size:17px;margin-top:4px"">Không được bất ngờ lao ra đường.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">疑問</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ぎもん</span><span style=""opacity:.68"">NGHI VẤN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">疑問</span></b><br>điều thắc mắc, sự nghi ngờ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nに疑問を持つ：nghi vấn về N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">その説明に疑問を持ちました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">そのせつめいにぎもんをもちました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi có nghi vấn về lời giải thích đó.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 疑問に思う：cảm thấy thắc mắc</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">なぜなのか疑問に思いました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">なぜなのかぎもんにおもいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi tự hỏi vì sao lại như vậy.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">女子高生</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">じょしこうせい</span><span style=""opacity:.68"">NỮ TỬ CAO SINH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">女子高生</span></b><br>nữ sinh trung học phổ thông</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 女子高生です：là nữ sinh THPT</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">妹は女子高生です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いもうとはじょしこうせいです。</div></details><div style=""font-size:17px;margin-top:4px"">Em gái tôi là nữ sinh trung học phổ thông.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">男</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">おとこ</span><span style=""opacity:.68"">NAM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">男</span></b><br>nam, đàn ông, con trai</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 男の人：người đàn ông</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">あの男の人は先生です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あのおとこのひとはせんせいです。</div></details><div style=""font-size:17px;margin-top:4px"">Người đàn ông kia là giáo viên.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> 男の子＝bé trai; dùng 男性 lịch sự hơn trong nhiều ngữ cảnh.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">女</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">おんな</span><span style=""opacity:.68"">NỮ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">女</span></b><br>nữ, phụ nữ, con gái</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 女の人：người phụ nữ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">あの女の人は医者です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あのおんなのひとはいしゃです。</div></details><div style=""font-size:17px;margin-top:4px"">Người phụ nữ kia là bác sĩ.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> 女の子＝bé gái; dùng 女性 lịch sự hơn trong nhiều ngữ cảnh.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">男女</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">だんじょ</span><span style=""opacity:.68"">NAM NỮ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">男女</span></b><br>nam và nữ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 男女の違い：sự khác biệt nam nữ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">男女の言葉遣いについて話しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">だんじょのことばづかいについてはなしました。</div></details><div style=""font-size:17px;margin-top:4px"">Chúng tôi nói về cách dùng từ của nam và nữ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">目上</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">めうえ</span><span style=""opacity:.68"">MỤC THƯỢNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">目上</span></b><br>người lớn tuổi/cấp bậc cao hơn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 目上の人に：với người bề trên</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">目上の人には敬語を使います。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">めうえのひとにはけいごをつかいます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi dùng kính ngữ với người bề trên.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">使い分ける</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">つかいわける</span><span style=""opacity:.68"">SỬ PHÂN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">使い分ける</span></b><br>chọn dùng khác nhau tùy tình huống</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. AとBを使い分ける：phân biệt cách dùng A và B</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">丁寧な言葉と普通の言葉を使い分けます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ていねいなことばとふつうのことばをつかいわけます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi chọn dùng lời lịch sự hoặc thông thường tùy lúc.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nに合わせて使い分ける：dùng tùy theo N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">相手に合わせて言葉を使い分けます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あいてにあわせてことばをつかいわけます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi chọn cách nói tùy người đối thoại.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">若者</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">わかもの</span><span style=""opacity:.68"">NHƯỢC GIẢ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">若者</span></b><br>người trẻ, giới trẻ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 若者に人気がある：được giới trẻ ưa chuộng</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この店は若者に人気があります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このみせはわかものににんきがあります。</div></details><div style=""font-size:17px;margin-top:4px"">Cửa hàng này được giới trẻ yêu thích.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">我慢</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">がまん</span><span style=""opacity:.68"">NGÃ MẠN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">我慢</span></b><br>sự chịu đựng, nhịn</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">我慢する</span></b><br>chịu đựng, nhịn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを我慢する：nhịn/chịu N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">痛みを我慢しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いたみをがまんしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đã chịu đựng cơn đau.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nで我慢する：đành bằng lòng với N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">今日は安い弁当で我慢します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">きょうはやすいべんとうでがまんします。</div></details><div style=""font-size:17px;margin-top:4px"">Hôm nay tôi đành ăn tạm hộp cơm rẻ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
